image_id,VOI LUT,LUT Explanation,Win Explanation,Rescale Intercept,Rescale Slope,PhI
c1e69deb58983b211026e858df664816,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
903045e8b747fedbdd259aa39f7297cf,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
6a71fafef4e51e1f11a4fa219f421d34,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
95b1f4b93cdebfa4e7819b48b9cd1411,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
3bdd48aa6681f60638a11563b31378b5,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
226155c4a247254504937bec82c31a74,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
047a0d64a031ef4f882195da8342aa08,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
b262879d18082c3a0bc55cf2150919c6,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
4ae1295b325c50e66f0a5680d56f6e67,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
271a8a9c296775eab2e947086510f596,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
7d7b1e33e545230652c234e77367d7bb,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
dcc4977758e84ad71326374e342acb46,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
d9ff793719e30ab27def07ca6a15169e,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
bbc4e93b97e430d887682248411018ba,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
a50c2edb36c87faa858da7ba27706d40,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
5628d8cc0d441e734bd8859722a87216,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
be554d73820744cf868dc3bd29c36832,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
8fb37774f5ab25c8817f2b856318863e,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
9dd69d2561b3d625a5f4f24a3f4f1c4b,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
a21d115cf8ee3fb882b46470dc06fcde,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
efefa0843dad34689a3bc9f37f7cb08b,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
f3a12e99db04f5631beafbd53302bc30,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
515b008fb847b54ebc2384a0887d9dc1,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
36608d5a8f03658be6f28ff95165a2bf,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
b9a41b3c3a5774c8a6ed77d3cb6be647,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
47133770577b476a185aa416abbfaa54,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
d30dfb2e536953a9e1ecd3fbe04d6013,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
b2cb4183498ca6ac34a7ffaa0f523cef,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
37acf1dccdc42762a4b33d6df0e5a7ef,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
6fa57710ab17ee8707a27ef7220bb420,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
6b05f8f20bae19b284af044583984ac4,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
06cdd12be528ea163f76f0dd3764697e,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
8cb07981d1c5495dc0b2df7aa9eff1cd,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
76341ceabcbfac30a407fbb49c178892,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
0dfb9762e49fdb4c798ce1aa897ad6d6,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
714afe271d3eb2b98ca29d2452f0bca7,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
e266b0cc1706777a4dd08f369bdbaac3,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
9247970fc81fb236fadd0a01bab62647,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
f2141b9b6c75c8f1b3a45e1509dbcf15,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
07eaa16b2ca0320f67823a5762ccf4d2,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
ad3fdfd8b8cf82e74adaf966f47e8158,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
9309feae2fb6c5ff873072ba8ab16e66,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
f14364f3a4b5ccf76c073b8edc412609,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
81aa5cc29269a6798ee5e332ddea5dd3,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
c95bc983273107fc046b95ddcab4abe9,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
799a4bad94a8ae18f563c217b704a1b2,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
1874dc9c373501cb716055a66662589a,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
dd41ba1ca603ec3285210b06497d1b18,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
0db093a35cca466e17abdad0e7ba53d7,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
6355a5376026950515a7c280b8000c38,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
3e729a30436a228341dea9e62a628ae9,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
0f40cfc60045ad556b15ea6c7c7d37dd,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
f554eb48ce46c7e5035e731257e35d91,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
82badf21d57a89758e9f7948d8835a17,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
8d6f67484bb440da35cad13606f0dc31,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
a6c6d8fcc4d4b83b5c053056ddb7eb4b,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
e15c0798f4440a4d4a329e4457424283,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
d4004706d6bd1a5de64147bccbe986b9,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
4ef798281e4ee103aa5916dc589f094a,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
6aed0b1c8608876e86920f16feed16ed,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
ce9d67befc1d110b449a425ffa522d0b,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
5ddc3f10f73af12cc6fe0fcb22c23063,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
7c52b72abd40a99b61fa40d259c7f2c7,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
c79be85b26c3974f5e0d679ce4d20a70,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
f0e2bba9e9409b3532ca57e92676878d,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
d547bfe7680a1f61669ca657c615a12e,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
430f3919e27dd2dac16d152b77bdfbbc,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
441ff3fb6f627cd7a75485c82407708b,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
dd9ceee6d2ceb5b01fbd0f24fa1bd5ec,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
a49f5832671645bc51d1cddc219b7ae9,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
4f73f82a7ed6edbbe57be6f3d4544d52,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
828253b7a6115fe856ffdd59ce6f0e0a,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
c73c198fad4a42d32f88ff145b27b46f,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
37e7f2519f2f4d398c954e20b95a9ab5,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
b624f33dbfd1e4af5cbbc9ca5e51e010,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
1f09a17affa0fb4a72acacbb47a15421,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
0c07dc2b08b1487d45eaca8a16ff8bfe,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
7c9856ddac134587fdcb23ced8ac8f21,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
b808f78666f102324600c9f284d13f2c,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
9870a19b06b045fad3f127d3c88fa556,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
e3a5551d73eaa30a0cb6409d07b05a25,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
547cbe9151eb56312930a1345109d5c8,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
6d80b90f1fc52d44f73c253a159d723a,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
21a2c2f41cce753292ea4f98399d4346,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
1c28531b49fa2ddea7bdf13fed6fb6a5,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
85bd92b68140b0270e9a44ce62e6b1ab,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
16b2f75fc3744cd41534a28603729f60,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
1dc3bf60e5a2f3d349166b17b482f4b8,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
a1c24bc18f8476ef591c10a712d74e70,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
2877ff4d95ce57695dc7b246a056ab52,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
ff99fd3def95da4429aa759b3197f4be,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
b8a39d9012482f76b1481ea9ced72a96,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
2d7b0316dbb0797e2217adf24121b574,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
a885c820ad840787a842a207e3bb0173,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
6b0424c3a94e17f971150577b70f1a33,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
e45309a158e94a1ae380435e64023327,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
2dac15a124ef97fc785e8cf9b4dad197,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
542a1d3ac945b8e79bac72dd07b6bc9e,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
96677ea54f6330c9c4648b00525243ba,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
6fda4a625b2c612d2a1db43d79394784,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
531110b7878895b2adf0ade5dbb89b26,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
133cc7d72440e0559109d8b5ae06a6f5,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
cb6d974d219b2256abae660867c7cd12,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
b217621c50a0f3114843a4395e642095,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
37cce342d06accd0556de9c8c3f6e524,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
8ea9dab52c89d5b2d91ed4ecc00d560b,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
ad0f86503a88a1ba02583edb2bae84e2,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
259813249161f829b7a78cebe8ba06d7,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
155209db98c4a651746d8a914fd66a70,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
730bf16e0ba68ba9a4ce609427b3573d,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
e0658859f04bb97386598384513f4650,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
c0e61f74f323d72c94e8416fa4d32e23,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
9b49d193a92d78bcba467d5b15beaa50,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
9a3dbb721d997c5974277a28af14dbd4,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
d97a7d7224b3b55a68ad6a6b53c13e29,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
e4f8cb39f01eda798bcc0d84f6aa8153,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
bd4bfe460b42411484b5e6cf5f4de6c6,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
c24f33dee8af63cbb6457154ae235e23,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
ed9d957c37e67be2f895cfc95ec63dab,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
fe1beaf15c72549b13037e2f8d21fdc6,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
70e11eb1bc2ded129a619660a8c16e49,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
15f41cf0e0c951f2ef8e96bd76a1d928,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
49b115cce8872baeb276628448376591,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
a933f5108fb382f640c2c636f76defa6,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
c58e29cc85725ce24229d22ce4215cef,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
0588028fb6b69d49f4575317ab758fde,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
fae8a8b26b0f20b232d2e709d1213b3d,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
18d032aac7fea45ba28917b4fb58b6b5,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
6b983f73b74bfcf9b8b640d3e0c0948d,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
d7b3a51a0d38a7e6c9c2d94159ce64be,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
e03939a1f42d8a718903034e9ca8a358,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
acdde57c7fdb3d63755a287daac8739b,5.0,"['High Contrast', 'Medium Contrast (Dark)', 'Medium Contrast (Bright)', 'Low Contrast', 'US_LUT']",linear LUT,0.0,1.0,MONOCHROME2
